Experience,Performance_Rating,Leadership_Score,Skill_Match,Promotions,Salary
3.0,1.0,6.175383332595575,6.742757383605031,0.0,90507.32435576618
26.0,3.0,9.781707303929709,5.129013196708721,2.0,116050.29674118612
22.0,3.0,2.141158909267141,3.814171167982614,2.0,94345.4621526293
28.0,5.0,6.197139311191505,0.6601681606626042,1.0,108752.97758159367
8.0,4.0,5.6361431412133225,2.930139849867145,0.0,103900.56593656976
6.0,3.0,3.9164604579481033,8.840953758059992,1.0,93345.25353160805
3.0,1.0,9.54635383665688,1.737113733074691,3.0,69974.27520306045
4.0,4.0,3.564003856150064,2.193336397516209,4.0,80704.13325663477
4.0,1.0,0.9368044268622844,2.052940310697714,2.0,52045.533167037975
10.0,3.0,9.625429837941306,8.908048192568335,4.0,98910.47791630968
27.0,1.0,7.292202068154314,6.999954827183268,0.0,109158.52486003772
15.0,3.0,3.424498756182288,8.81843063054802,0.0,101635.24053898992
29.0,2.0,2.8051162508971417,9.137464998768332,1.0,148716.6318995376
3.0,4.0,9.280266646100598,9.279675351598897,0.0,78621.13547541662
1.0,1.0,2.73549975960195,4.857156128340447,4.0,73552.8673816671
2.0,4.0,5.371576726963012,4.762238510585629,2.0,67716.14852613024
20.0,1.0,2.1495507120648973,8.289228402567668,1.0,99260.15430722247
5.0,3.0,9.952146139151823,3.3192667415198,0.0,107057.2471969994
17.0,3.0,7.695085862716691,0.2221112951992365,3.0,88709.31843776899
4.0,2.0,5.676349401537106,3.315477170153205,2.0295876288659795,56192.03199563709
8.0,1.0,7.458264491828111,7.163503304053441,2.0,74602.34508659256
19.0,3.0195876288659798,9.163679666008214,1.2361405161206929,1.0,120582.1971777679
27.0,1.0,9.63124194420589,7.847808578989094,2.0,119824.99475644655
25.0,2.0,7.860188844254585,8.15474317446249,4.0,154331.40064265233
17.0,4.0,8.490659683332263,1.0091236603434262,4.0,100766.1286191682
18.0,3.0,3.97793924586397,0.9783928644943184,0.0,79201.78718848548
2.0,1.0,3.918229951729664,1.9881214653295043,3.0,159874.38241260083
8.0,5.0,8.082966527436922,3.563893932541987,3.0,120899.48922237928
30.0,5.0,7.596251388630773,5.327335685966218,1.0,130924.90317796054
16.0,3.0,9.009817036210643,4.855419980541074,0.0,92456.68752069298
22.0,5.0,1.3300969416330743,8.531684871920532,2.0,126434.78510047564
33.0,5.0,6.908131186921995,1.4223198707676998,0.0,122902.3005619601
4.0,3.0195876288659798,6.476482338083139,6.975727221985694,3.0,112106.55808121416
14.0,2.0,7.985198403535334,5.488865852183968,2.0,108533.37346737966
2.0,2.0,0.2455238490651212,7.3682482316222195,2.0,58665.260323964
18.0,1.0,8.262524456657523,3.419464268291038,3.0,111770.97273570424
27.0,2.0,3.264266532785488,4.713796287278779,1.0,99900.1954755364
2.0,4.0,6.871221310200719,0.2859298918606745,0.0,57397.81056990562
3.0,3.0195876288659798,6.165595715730035,1.161059090769796,3.0,69306.50155554381
23.0,5.0,4.401983208295215,3.749956119618317,0.0,131111.182874712
30.0,5.0,7.460275338918625,4.812547411151212,0.0,121787.3044027938
10.0,3.0,9.612189304155104,0.8574689306431305,1.0,109285.413737271
0.0,1.0,3.234749799218828,8.249882491273057,2.0,76281.60027690291
8.0,5.0,7.484358831691637,9.46052362333582,3.0,114482.09400143908
16.0,2.0,3.1453704484351555,5.963974778466019,2.0,91058.8685627163
0.0,5.0,8.456531403160824,0.5340192121671372,4.0,68305.94110430239
2.0,5.0,4.372731658894269,5.013634936145981,3.0,92419.83454379292
25.0,3.0,5.01570315036303,2.1716371228567546,0.0,118365.80958124368
30.0,5.0,7.71880581136485,7.336516921027629,3.0,154289.0865153076
25.0,4.0,4.9616969947707945,4.343460151341297,2.0,105255.57291323904
22.0,4.0,2.6664461794089545,0.5342665624479859,4.0,132616.04428268177
29.0,5.0,9.955369336694249,2.7874893915616097,1.0,155556.74528947004
9.0,5.0,6.202253929150244,4.270299601242763,3.0,118780.66963995954
7.0,4.0,6.451495567482287,7.3625034164345236,1.0,79975.78593704414
24.0,2.0,6.4658191783775765,1.330692818300303,4.0,108547.24194945986
21.0,1.0,8.833590660870644,2.870016773280005,2.0,100425.36031147905
16.883917525773196,4.0,1.838720056518034,0.8353728090385792,4.0,115057.75263313513
16.883917525773196,3.0,0.5915150517453671,6.158069879694748,3.0,106547.87268965231
19.0,4.0,3.8670051184496046,4.742714989277978,0.0,114499.18840251766
22.0,1.0,5.649051805084682,9.290049453730386,2.0,111919.44472077172
0.0,4.0,2.8570962117640986,7.405530031734157,3.0,66510.34758782729
1.0,1.0,6.892070044912098,7.778873625609608,2.0,94748.54694450578
18.0,2.0,0.7391597893728286,1.6439257535675078,2.0,99505.17766414671
16.883917525773196,2.0,7.907094710834775,2.6662252051269,3.0,107057.2471969994
7.0,5.0,7.180860196989972,5.131395433859427,0.0,110428.25828099035
11.0,2.0,2.1394478717415777,0.1348450088402197,0.0,60352.35900155752
25.0,4.0,2.9845423860613787,8.701281436025356,3.0,131507.21422658005
16.883917525773196,3.0,8.070020448385405,7.777403819938509,2.0,134630.50885244677
28.0,4.0,7.733378430181078,0.5793968519521586,2.0,107057.2471969994
14.0,2.0,8.137661573339264,8.490339119731114,3.0,98132.4796831032
16.883917525773196,3.0,3.2224284489181274,5.013634936145981,3.0,84555.77366308997
27.0,2.0,9.69571183473328,1.142193185381878,4.0,120763.6135979186
2.0,1.0,7.153382293739712,0.5536455295769016,0.0,44317.65415391875
17.0,4.0,0.6520078739675472,4.791599318407075,2.0,92109.36967732146
33.0,3.0,4.777348540109441,7.840497799188943,2.0,130390.24480541756
31.0,5.0,6.645470454726024,1.7853916183849006,2.0,126823.96842183969
28.0,3.0,1.6865019234702538,7.714864611358258,2.0,114724.99644170656
24.0,3.0,9.01768926659841,1.8492478216061792,3.0,140625.24595514935
25.0,3.0,7.541087011504333,9.905363395376638,0.0,116534.2994910832
7.0,5.0,0.8143176773316896,8.534745343000615,4.0,85621.26339121237
18.0,3.0,9.131981082458667,7.37186773823087,3.0,110706.72406452702
21.0,4.0,4.043696801094569,5.916884230915417,2.0,120299.1813836951
28.0,3.0,4.52469477568383,2.425481969382873,0.0,104382.66324914077
32.0,2.0,7.831081604266895,1.1926762198228025,0.0,107057.2471969994
34.0,3.0,6.439976834001884,4.603067520048578,1.0,158752.43151190455
2.0,3.0,4.3752869524554585,4.026602542386569,3.0,63293.35058313066
18.0,5.0,2.596246576546558,6.744809230266529,0.0,98441.81045608578
9.0,1.0,5.168957319698246,1.7008975134011417,3.0,70265.81081703705
26.0,5.0,5.791797473803921,5.621284670341204,0.0,128278.37060854044
14.0,5.0,6.309323476726025,6.9335021415032365,0.0,91783.69612586735
10.0,3.0,6.050632495855791,2.989662587066105,4.0,120674.48252525802
25.0,1.0,6.173034963029923,7.800142710819632,1.0,110351.4606690418
23.0,5.0,5.01570315036303,4.318428735213024,3.0,141720.63270645734
12.0,2.0,5.618878389992153,1.6263109587770008,2.0,76216.85884906184
31.0,1.0,2.886381846956956,1.9477004696809967,4.0,153084.58597857572
3.0,5.0,1.5837491528443923,2.788984119033826,2.0,62716.06105837413
12.0,3.0,6.069356858524266,1.5812626936165153,4.0,117662.66703215025
8.0,2.0,0.4699869187696859,5.629195667366263,2.0295876288659795,91072.64300173838
33.0,1.0,0.6520696355382771,9.491411741951696,1.0,149521.87519484796
6.0,3.0195876288659798,2.473159961879664,8.9607307923381,3.0,90820.71774464332
0.0,4.0,1.94327012543136,3.2375398398344046,0.0,107057.2471969994
11.0,5.0,3.741131314412909,8.646693217305891,2.0,108432.2889896234
20.0,3.0,3.712888127779721,9.540229614500529,1.0,104284.375457465
10.0,4.0,1.168554557492821,2.941671403331172,2.0,74674.73462522936
13.0,3.0,2.465030095098064,9.052848799681016,3.0,93059.32663118304
33.0,5.0,0.0456916961928433,9.974290643408748,2.0,149063.3702693177
33.0,4.0,3.509638102455189,7.97671809497841,1.0,143353.68681978513
24.0,1.0,5.01570315036303,3.902233199791549,3.0,107799.23526569724
3.0,4.0,2.6615998849477,6.08541604594226,0.0,90912.02999859578
25.0,1.0,6.433481460454146,3.6418664913562826,0.0,106169.62458481477
15.0,1.0,0.9825517877204226,9.959612833537468,1.0,87907.84950382229
9.0,3.0,0.1228467176095449,0.6785323770460527,1.0,56514.57345479131
1.0,2.0,4.983965220463798,8.93080325069653,1.0,79030.88098115924
34.0,2.0,4.614840761620805,0.74548133242472,2.0,118637.81936214343
18.0,1.0,1.9151919841351064,0.4219782282403395,0.0,102490.25933397548
5.0,5.0,5.01570315036303,9.399395165335465,0.0,88009.05632715198
18.0,2.0,0.3067140692932446,8.672819374552915,0.0,82206.36920465642
7.0,2.0,7.977998765947679,3.615617452827992,3.0,107057.2471969994
13.0,5.0,3.0128269633805003,9.575321883179834,4.0,106190.92516166152
9.0,3.0,2.194564194272297,8.618568776636039,1.0,110243.27382837296
2.0,1.0,8.046577010675906,9.019828757554713,3.0,93119.65442662966
28.0,4.0,0.3927369977457839,5.951154862586242,4.0,149477.3081206472
14.0,4.0,2.8452581707876523,9.583285362176072,1.0,90311.49287437194
22.0,1.0,2.627524619389081,8.095822077385403,4.0,118476.12402916868
22.0,3.0,2.629726144832014,9.399528604370612,0.0,101281.33739626085
17.0,4.0,0.114957591522129,2.815109354140355,4.0,97760.71456450348
18.0,2.0,9.346717189875132,5.320975673330217,1.0,114777.4984141105
27.0,3.0,8.641451990074426,8.67662829148675,3.0,131619.54625892572
25.0,5.0,4.144930568884584,5.797290408667019,1.0,126625.04156541072
9.0,1.0,4.454349353094035,8.010983600506613,4.0,99031.53886943765
3.0,4.0,5.241542451539746,9.730969676234476,4.0,116707.05695958022
1.0,1.0,4.783158726665922,8.045628341134869,1.0,87101.52768056335
2.0,5.0,7.791336913325394,3.15359620611677,0.0,62069.452255967735
6.0,4.0,4.884199286697743,1.1869938961420743,1.0,67934.68858297165
15.0,1.0,1.888246705202482,2.7274682578122067,1.0,70979.87946510383
30.0,5.0,1.1697188679245152,6.627911215994915,4.0,143234.8972677758
9.0,2.0,9.182714333449464,5.013634936145981,2.0,105490.02321727946
18.0,5.0,0.4838265918896567,1.8971872709583348,4.0,107057.2471969994
27.0,3.0,8.975605434452408,3.2690264514456,4.0,123838.1752898658
16.0,3.0,6.904791921675876,8.752249436281742,4.0,105629.09098983994
27.0,5.0,4.04704686118738,0.5100414838744938,4.0,111382.49026266491
18.0,2.0,1.8717844867837696,0.4993615982387678,0.0,85390.5125732212
22.0,1.0,3.1048221134702225,5.517825483693102,3.0,116146.6096367769
19.0,1.0,5.298736987514415,1.777662522056952,1.0,99574.74554071156
12.0,2.0,6.568509436885831,2.4221518015890418,1.0,75871.77908444476
12.0,4.0,6.914724249577273,1.8423610097934773,2.0,107057.2471969994
10.0,5.0,4.472937117298502,5.8160713759692975,0.0,84531.18117695993
14.0,3.0,3.739740933968698,0.5554774960666953,2.0,81766.3236047811
16.0,3.0,7.683174909941318,9.400000286295576,1.0,131635.23046070815
27.0,3.0,9.25413437292532,1.2313838541282829,2.0,116612.0169579767
16.883917525773196,1.0,9.144650106558354,9.51595502162114,4.0,126974.41751727772
3.0,1.0,5.516207711949336,7.781290304642634,4.0,74185.43851381003
21.0,2.0,0.7902031758554384,8.280158862261121,1.0,96388.05237824252
33.0,5.0,4.027556947360756,6.696470869545915,4.0,141152.57932499849
32.0,3.0,7.328535148926061,8.170721512964564,0.0,138169.27377556052
32.0,2.0,4.973440348141035,5.580355400503812,0.0,119081.6161374592
11.0,4.0,6.273623041683446,5.510747079043932,1.0,83354.70479305842
1.0,1.0,8.433190649535176,1.5941333650085454,3.0,66870.10792061703
27.0,3.0,0.403355836868432,4.142324996035662,3.0,138396.59490187292
9.0,5.0,9.238165834316618,1.505399601266335,2.0,102192.90880490886
21.0,3.0,3.308973903725102,5.013634936145981,2.0295876288659795,108116.03211505331
16.0,3.0,0.4678735748041085,6.848500086304599,1.0,100719.7379622901
25.0,5.0,8.354285361444854,0.4842192573086412,4.0,131574.30629466564
2.0,2.0,9.341540259571849,4.767679134133812,4.0,88953.96261514847
6.0,5.0,7.686220118713706,6.379641500339375,0.0,78260.431332491
7.0,5.0,8.045154432304898,0.956403808313977,0.0,67984.7319497206
19.0,1.0,8.713083535920365,6.649885753298777,1.0,128464.34760110258
11.0,2.0,5.223635314215724,1.7730524582110752,4.0,80192.58799111858
34.0,2.0,6.804628798463544,4.078794048602129,4.0,149380.97213294278
16.0,4.0,2.864515819166673,6.255540552717033,1.0,92871.45526869789
16.883917525773196,4.0,2.497005149310888,3.650541210535889,0.0,103917.2401379911
9.0,1.0,6.0894264663587725,3.8088419745413526,2.0295876288659795,79591.6688991867
21.0,1.0,7.346077663370156,8.436152997646714,2.0295876288659795,106650.66372924505
32.0,4.0,3.9714055777223294,3.092648416701506,2.0,116062.00043776164
21.0,4.0,4.002910804309611,6.551943239238213,0.0,102023.88861943326
12.0,2.0,9.542335679598002,8.49152660246981,3.0,109372.5630089857
26.0,4.0,5.184603937724543,1.5264918280132556,1.0,102899.78135526422
14.0,5.0,9.862842758127018,0.4592797900250933,1.0,91352.47512014536
21.0,3.0,8.628426666660122,8.255340437806526,2.0,134607.5657997097
29.0,5.0,6.396576506014364,5.013634936145981,4.0,133559.2108438301
33.0,4.0,0.0913559292642518,8.277012989039136,3.0,126369.74003230572
33.0,3.0,2.959251616681222,2.130356339900956,4.0,123977.78279649254
34.0,1.0,4.1764378444620265,8.326322229183855,3.0,130061.32635539206
18.0,3.0195876288659798,6.528149097351852,0.9531041391479922,1.0,88774.98561199065
7.0,4.0,3.955230730889452,8.832030341481735,2.0295876288659795,95454.7178759412
32.0,1.0,8.278238850419037,8.225336628857866,4.0,164092.75419667907
27.0,4.0,6.629052715368991,5.673347329465791,4.0,120024.66236681148
24.0,3.0,3.4716008526560724,6.083398929991,2.0295876288659795,141320.34464965892
16.0,1.0,7.844340473432209,3.4584419675811704,2.0,114384.39008965746
23.0,1.0,3.0309031436983256,2.0161615436012847,1.0,97478.05496640106
20.0,2.0,0.6278660723658891,4.554380922149268,3.0,107660.7633361112
1.0,4.0,1.725562863971685,6.574521147910247,0.0,70187.17632561826
30.0,2.0,0.0274049277279198,9.98464859894663,4.0,144746.25672271737
32.0,3.0,8.32350280244523,8.172530659019401,1.0,132001.28890674803
29.0,3.0,6.271084959095777,4.343078366603805,2.0,112154.34884460372
11.0,1.0,5.705693107532175,7.432478528619959,2.0,82437.41138622286
11.0,2.0,6.620482545541632,1.0804750268884866,0.0,71184.13562268653
23.0,4.0,6.535983250015663,4.150360469545875,4.0,128128.7080498945
23.0,3.0,5.654999408556948,4.249245820427559,4.0,114307.8633299636
10.0,2.0,8.424100456686686,9.988238112132406,2.0295876288659795,93573.1277580526
16.883917525773196,1.0,4.409470100363205,3.910149639426913,0.0,68319.77582062043
26.0,5.0,8.048094470977231,0.8328160289976461,2.0,139271.34009604284
7.0,1.0,7.866336846822435,0.6722795141592464,2.0,65466.983869440686
9.0,1.0,1.9950483585435608,6.9838438493148844,0.0,101221.1800616386
7.0,2.0,4.537633796148256,2.8909308959640967,0.0,87830.88011608284
19.0,5.0,8.349322239618608,8.689134476571722,2.0,147462.84219375867
7.0,4.0,8.30855191862483,4.829476936536209,0.0,77503.1136006287
8.0,1.0,0.2400656220783503,3.3037238460407203,0.0,73030.69623685931
6.0,1.0,2.230501224295871,7.591144997538713,4.0,77279.89798504334
13.0,5.0,4.238743966541216,4.175325114778325,0.0,89957.64238391689
27.0,4.0,0.4715435333410933,7.373833274759604,2.0,147743.96798851524
1.0,1.0,2.6062462289469366,7.140919310178846,1.0,84307.84926733
12.0,2.0,2.1456838198748693,8.571218722868712,4.0,85017.54771643966
20.0,2.0,3.966589786818058,8.48399397502638,0.0,98689.30165570024
27.0,3.0,8.130107739176442,6.646082503659578,2.0,107057.2471969994
34.0,2.0,5.01570315036303,9.569618719323133,3.0,160811.37875383487
22.0,4.0,5.82067311991266,0.207274889894603,1.0,89204.66190739843
14.0,3.0,5.575780602829632,9.304229109365174,2.0,107057.2471969994
1.0,2.0,8.179240829041657,1.4825342033340905,2.0295876288659795,81958.61723047937
11.0,5.0,3.939994055328485,2.1164306869159666,4.0,89396.28463185027
2.0,2.0,2.23568618134519,8.173990490178854,1.0,89208.38855846631
4.0,2.0,8.915206489847922,4.004354826760847,3.0,101508.17343513636
2.0,2.0,8.329470630867814,4.2531044222764525,3.0,98109.56158335078
18.0,1.0,6.21503679607245,2.6122696110903,0.0,82077.27980067971
16.883917525773196,5.0,0.9323937612344046,2.2444119491544035,3.0,71328.74894535757
16.0,3.0,0.1611782921323423,1.0624045482499866,1.0,71800.46165966583
13.0,3.0195876288659798,1.8262462114132936,1.9677122046261768,3.0,82266.9447214533
27.0,3.0195876288659798,1.9663855843650448,5.667463474468331,0.0,139706.96782689687
26.0,3.0,1.3624741748808444,7.066088822241175,3.0,113819.72133350185
9.0,2.0,2.6218137130170325,7.388392763085787,4.0,110693.99947740734
2.0,1.0,3.3788856125636126,3.70123195540042,1.0,64494.85192072772
16.883917525773196,3.0,7.544383997061894,9.219547763171375,0.0,143044.4524618283
21.0,2.0,7.095221386361662,3.287280566471915,0.0,112489.66910972253
29.0,1.0,1.0437932169399522,1.1113664339848672,4.0,102294.81086008035
20.0,3.0,5.01570315036303,9.452227690121289,0.0,139752.2263523629
29.0,3.0,7.521392541702841,5.406771412477864,2.0295876288659795,129960.51381114294
27.0,1.0,1.6343325942001408,9.713762221157648,0.0,108952.73595823624
30.0,1.0,1.2449657092996236,3.936665531831072,3.0,111513.00321637986
25.0,3.0,0.875468862605161,7.573932834027498,0.0,102528.723941438
21.0,4.0,7.317886666589422,1.099367267345723,1.0,99605.49024659596
20.0,2.0,2.362865604723288,8.540791315932173,0.0,96987.4290127504
0.0,3.0,0.7296799518322095,1.7069980545112995,1.0,47835.43093909425
12.0,1.0,4.2182760942814,0.6867907290784758,4.0,78835.07710132896
20.0,3.0,7.086984314004072,0.9775327175316416,2.0295876288659795,113708.50778631774
8.0,1.0,3.045564158461538,5.573755928763429,3.0,101307.48960214415
16.0,2.0,4.826455724179819,2.918735405623888,2.0,107057.2471969994
20.0,1.0,1.9267496819004213,9.609543230755714,2.0,96073.53578521684
30.0,1.0,4.29148520871252,8.526765924120571,4.0,126150.33277549234
21.0,4.0,3.5894223142513093,8.033077478272528,0.0,97551.49200178424
11.0,1.0,4.339184151875052,8.096384662616916,2.0,110186.6602068552
5.0,5.0,4.657115988479106,8.906773277845263,3.0,79420.04876431538
15.0,5.0,0.9229884170892166,8.652101099563703,1.0,101549.43118973717
25.0,4.0,0.933683522705132,9.282075631059326,4.0,114476.89762218688
4.0,2.0,2.606105838549113,9.343663229817036,4.0,70798.42232422819
8.0,2.0,1.1575835411588198,2.9832132555804227,2.0,97402.64874749692
13.0,1.0,2.527843136474294,2.195641697366049,0.0,79660.14425295088
29.0,4.0,0.2454398358386034,6.430981311521917,2.0295876288659795,114211.69098173387
25.0,4.0,3.5073941075227166,1.23331214925395,1.0,95670.69428539296
28.0,4.0,2.1341019954336646,2.1114511373253,2.0,106173.94819589026
18.0,5.0,8.921463498778596,7.729566723522448,0.0,107302.44094116072
7.0,2.0,5.01570315036303,6.49335427758123,4.0,102296.44722602
22.0,5.0,3.0041883993371554,6.508519552883159,3.0,113961.72165267669
34.0,3.0195876288659798,4.754851145176939,9.506384961859668,4.0,139381.07417800603
30.0,3.0,9.557921054117015,6.676244613727844,0.0,154606.22151559516
34.0,1.0,5.240963736388386,4.308071478953952,4.0,127750.56982664684
31.0,3.0,8.48433270367999,2.8033243404693065,2.0,124751.27067386692
4.0,1.0,8.26374776813022,3.385553822540144,2.0,82066.27918225872
15.0,1.0,9.412889720977134,2.778134839836728,2.0,115573.85394298076
16.0,4.0,3.0570064315899668,5.013634936145981,2.0,79060.94933131427
31.0,5.0,0.4344567624703443,2.615740222827303,0.0,128414.65514842856
31.0,5.0,1.039537337465548,8.353700679620378,1.0,128073.28654135394
19.0,2.0,5.712975189119431,7.282289927772997,2.0,127460.2262313906
1.0,4.0,5.302779721607528,6.218382488876298,4.0,71669.59152177405
19.0,5.0,5.01570315036303,9.022053661553857,0.0,120475.23840267576
17.0,2.0,2.4871329739932566,2.6412504205773546,0.0,106656.76102158928
0.0,3.0195876288659798,7.093814296129476,5.776844407878398,3.0,76898.38096862695
28.0,2.0,3.40502872002593,0.3132642436005317,2.0,120814.13076990348
